Prod. year,Levy,Mileage,Engine volume,Manufacturer,Model,Fuel type,Leather interior,Gear box type,Category,Price
2006,1569,300000.0,2.9000000953674316,MERCEDES-BENZ,Sprinter,Diesel,No,Manual,Microbus,21953
2010,687,50008.0,1.600000023841858,HYUNDAI,Elantra,Petrol,Yes,Automatic,Sedan,17942
2016,1091,97129.0,2.5,HYUNDAI,H1,Diesel,Yes,Automatic,Universal,43576
2013,530,134372.0,1.600000023841858,CHEVROLET,Aveo,Petrol,Yes,Automatic,Hatchback,15464
2014,1053,153115.0,3.5,MERCEDES-BENZ,E 350,Diesel,Yes,Automatic,Sedan,188
2011,1018,273186.0,3.0,MERCEDES-BENZ,E 350,Diesel,Yes,Automatic,Sedan,9879
2016,730,49799.0,1.600000023841858,SSANGYONG,Actyon,Petrol,Yes,Automatic,Jeep,33538
2016,810,45707.0,1.7999999523162842,VOLKSWAGEN,Jetta სპორტ,Petrol,Yes,Manual,Sedan,21000
2010,1067,153600.0,1.600000023841858,FORD,Fiesta,Petrol,No,Automatic,Hatchback,12544
2014,1266,100000.0,1.5,HONDA,FIT,Hybrid,No,Tiptronic,Hatchback,13172
2011,1236,151000.0,1.2999999523162842,HONDA,FIT Premiym,Hybrid,No,Tiptronic,Hatchback,9408
2012,642,198966.0,2.0,HYUNDAI,Santa FE,Diesel,Yes,Automatic,Jeep,20764
2004,2342,195000.0,3.700000047683716,MERCEDES-BENZ,ML 350,CNG,Yes,Tiptronic,Jeep,12544
2007,1310,318400.0,1.5,TOYOTA,Prius,Hybrid,No,Automatic,Sedan,11917
2010,1024,58958.0,2.5,HYUNDAI,H1,Diesel,Yes,Automatic,Minivan,21805
1990,0,222222.0,2.799999952316284,NISSAN,Patrol Y60,Diesel,No,Manual,Jeep,19757
2013,640,48595.0,2.0,HYUNDAI,Sonata,LPG,Yes,Automatic,Sedan,9408
2016,1091,48800.0,2.5,HYUNDAI,H1,Diesel,Yes,Automatic,Minivan,42218
2017,1017,71520.0,2.0,MERCEDES-BENZ,C 300,Petrol,Yes,Tiptronic,Sedan,65858
2003,2046,280000.0,3.0,BMW,330,Petrol,Yes,Tiptronic,Sedan,10349
2000,2146,1000.0,2.4000000953674316,FORD,Transit,Diesel,No,Manual,Microbus,14113
2000,2146,210508.0,2.0,MERCEDES-BENZ,CLK 200,Petrol,No,Manual,Coupe,7840
2014,639,514170.0,2.0,HYUNDAI,Sonata,LPG,Yes,Automatic,Sedan,8781
2014,749,225734.0,2.4000000953674316,HYUNDAI,Sonata,Petrol,Yes,Automatic,Sedan,1725
2013,1138,93470.0,3.799999952316284,HYUNDAI,Genesis,Petrol,Yes,Automatic,Coupe,549
2015,765,574647.0,2.0,HYUNDAI,Sonata,LPG,Yes,Automatic,Sedan,9722
2015,697,37000.0,1.7999999523162842,HYUNDAI,Elantra,Petrol,Yes,Tiptronic,Sedan,19444
2018,1079,38712.0,2.0,TOYOTA,CHR,Petrol,Yes,Automatic,Jeep,10349
2017,1249,63083.0,2.5,TOYOTA,Camry,Petrol,Yes,Automatic,Sedan,470
2018,1327,31000.0,2.5,TOYOTA,Camry,Petrol,Yes,Tiptronic,Sedan,40769
2015,765,120000.0,2.0,FORD,Transit Custom,Diesel,No,Manual,Microbus,30420
2004,2342,204950.0,1.2999999523162842,HONDA,FIT,Petrol,No,Variator,Hatchback,6586
2017,1249,44198.0,2.5,HYUNDAI,H1,Diesel,Yes,Automatic,Universal,51517
2018,1277,45494.0,2.4000000953674316,HYUNDAI,Sonata,Petrol,Yes,Automatic,Sedan,2901
2016,810,80000.0,1.7999999523162842,HYUNDAI,Elantra,Petrol,No,Tiptronic,Sedan,15053
2015,765,0.0,2.0,BMW,428,Petrol,Yes,Automatic,Sedan,7683
2018,1277,80285.0,2.4000000953674316,JEEP,Renegade,Petrol,Yes,Automatic,Sedan,5175
2017,1017,84792.0,2.0,HYUNDAI,Elantra,Petrol,Yes,Automatic,Sedan,2587
2011,831,108826.0,2.4000000953674316,HYUNDAI,Sonata,Hybrid,Yes,Automatic,Sedan,188
2012,781,156518.0,2.5,TOYOTA,Camry,Hybrid,Yes,Automatic,Sedan,3607
2013,1055,0.0,3.5,LEXUS,RX 450,Hybrid,No,Automatic,Jeep,36065
1986,0,260000.0,4.199999809265137,MERCEDES-BENZ,S 420,Petrol,Yes,Automatic,Sedan,10976
2012,1058,245762.0,3.5,MERCEDES-BENZ,ML 350,Diesel,Yes,Automatic,Jeep,157
2011,1018,265000.0,3.0,NISSAN,Murano,Petrol,Yes,Automatic,Jeep,14113
2011,1018,123803.0,3.0,BMW,740,Petrol,Yes,Tiptronic,Sedan,29793
2003,2046,200000.0,2.0,TOYOTA,VOXY,Petrol,No,Automatic,Minivan,100
2012,586,174106.0,1.7999999523162842,LEXUS,CT 200h,Hybrid,Yes,Automatic,Hatchback,1490
2014,915,401128.0,3.0,AUDI,A7,Petrol,Yes,Automatic,Hatchback,4704
2014,639,75346.0,2.0,HYUNDAI,Sonata,LPG,Yes,Automatic,Sedan,10641
2003,2046,233000.0,2.0,TOYOTA,Noah,Petrol,No,Automatic,Minivan,8154
1995,1369,0.0,1.600000023841858,BMW,316 1995,Petrol,No,Manual,Sedan,4077
2002,1797,100000.0,2.0,SUBARU,Forester,LPG,No,Automatic,Hatchback,8781
2010,1067,122000.0,2.5,NISSAN,Rogue,Petrol,Yes,Automatic,Jeep,18189
2018,880,4363.0,1.600000023841858,NISSAN,Kicks,Petrol,No,Automatic,Jeep,25089
2006,1569,134000.0,1.5,NISSAN,Tiida,Petrol,Yes,Automatic,Hatchback,7683
2013,751,138958.0,2.4000000953674316,GMC,TERRAIN,Petrol,Yes,Automatic,Jeep,5488
2003,2046,126058.0,2.299999952316284,MERCEDES-BENZ,Vito,Diesel,Yes,Manual,Microbus,19444
2012,781,159379.0,2.5,TOYOTA,Camry,Hybrid,Yes,Automatic,Sedan,3136
2010,1399,249112.0,3.5,LEXUS,RX 450,Hybrid,Yes,Automatic,Jeep,14426
2004,2342,160000.0,2.0,NISSAN,Serena,Petrol,No,Automatic,Minivan,5645
1999,3138,111111.0,2.200000047683716,MERCEDES-BENZ,C 220,Diesel,No,Manual,Sedan,9408
2012,531,60480.0,1.600000023841858,HYUNDAI,Accent,Diesel,Yes,Automatic,Hatchback,9408
2011,1018,275862.0,3.0,MERCEDES-BENZ,ML 350,Diesel,Yes,Automatic,Jeep,470
2016,891,49222.0,2.0,LEXUS,RC F,Petrol,Yes,Automatic,Coupe,1254
2014,382,247835.0,2.4000000953674316,HYUNDAI,Sonata,Hybrid,Yes,Automatic,Sedan,1882
2014,684,70000.0,1.7999999523162842,MERCEDES-BENZ,C 250,Petrol,Yes,Tiptronic,Sedan,27911
2011,871,125000.0,1.7999999523162842,TOYOTA,Prius,Hybrid,Yes,Variator,Hatchback,20385
2016,1051,0.0,2.4000000953674316,HYUNDAI,Sonata,Petrol,No,Automatic,Sedan,16935
1999,3138,135000.0,1.7999999523162842,MITSUBISHI,Pajero IO,Petrol,No,Automatic,Jeep,7213
2011,583,167776.0,1.600000023841858,CHEVROLET,Cruze,Petrol,Yes,Automatic,Sedan,12777
2016,609,16714.0,1.2999999523162842,HONDA,FIT,Petrol,Yes,Automatic,Universal,30602
2010,1211,12200.0,3.0,MERCEDES-BENZ,C 300,Petrol,Yes,Tiptronic,Sedan,18503
2015,765,143278.0,2.0,HYUNDAI,Tucson,Diesel,Yes,Automatic,Jeep,30151
2010,687,57559.0,1.600000023841858,HYUNDAI,Elantra,Petrol,Yes,Automatic,Sedan,16308
2013,917,118000.0,3.0,BMW,535,Petrol,Yes,Tiptronic,Sedan,43905
2013,729,95000.0,2.4000000953674316,KIA,Optima,Petrol,Yes,Tiptronic,Sedan,17249
2012,781,94000.0,2.5,TOYOTA,Camry,Petrol,Yes,Tiptronic,Sedan,20071
2012,781,159379.0,2.5,TOYOTA,Camry,Hybrid,Yes,Automatic,Sedan,3136
2014,584,990000.0,1.7999999523162842,HYUNDAI,Elantra,Petrol,No,Tiptronic,Sedan,15053
2013,640,0.0,2.0,FORD,Fusion,Hybrid,Yes,Automatic,Sedan,9408
2013,585,321616.0,1.7999999523162842,TOYOTA,Prius,Hybrid,Yes,Automatic,Hatchback,188
2011,645,200000.0,1.7999999523162842,LEXUS,CT 200h,Hybrid,Yes,Variator,Hatchback,18189
2012,781,106000.0,2.5,VOLKSWAGEN,Jetta,Petrol,Yes,Automatic,Sedan,13485
2011,707,233720.0,2.0,HYUNDAI,Elantra,Petrol,Yes,Automatic,Sedan,220
2014,528,148958.0,1.600000023841858,FORD,Escape,Petrol,Yes,Automatic,Jeep,470
2010,1811,357246.0,4.599999904632568,LEXUS,GX 470,Petrol,Yes,Automatic,Jeep,40142
2012,781,156518.0,2.5,TOYOTA,Camry,Hybrid,Yes,Automatic,Sedan,3607
2009,878,138942.0,1.7999999523162842,TOYOTA,Prius,Hybrid,Yes,Automatic,Sedan,12231
2016,730,150000.0,1.600000023841858,HYUNDAI,Elantra,Diesel,Yes,Automatic,Sedan,22549
2011,707,104958.0,2.0,HYUNDAI,Santa FE,Diesel,Yes,Automatic,Jeep,28830
2016,1292,50314.0,3.0,MASERATI,Ghibli,Petrol,Yes,Automatic,Sedan,314
2016,1091,142000.0,2.5,TOYOTA,Camry XSE,Petrol,Yes,Tiptronic,Sedan,18500
2015,765,684618.0,2.0,HYUNDAI,Sonata,LPG,Yes,Automatic,Sedan,9722
2013,729,64023.0,2.5,LEXUS,IS 250,Petrol,Yes,Tiptronic,Sedan,27598
2016,730,28332.0,1.600000023841858,HYUNDAI,Elantra,LPG,Yes,Automatic,Sedan,18503
2011,707,173987.0,2.0,SSANGYONG,Actyon,Diesel,Yes,Automatic,Sedan,16800
2012,642,140411.0,2.0,SSANGYONG,Korando,Diesel,Yes,Automatic,Jeep,22649
2011,1172,186542.0,3.5,MERCEDES-BENZ,ML 350,Diesel,Yes,Automatic,Jeep,2038
2008,1434,200000.0,3.0,MERCEDES-BENZ,GL 320,Diesel,Yes,Automatic,Jeep,300
2017,738,8960.0,1.399999976158142,CHEVROLET,Cruze,Petrol,No,Tiptronic,Sedan,15053
2015,1307,0.0,3.5999999046325684,CHRYSLER,Town and Country,Petrol,Yes,Automatic,Sedan,1019
2011,924,108398.0,2.700000047683716,TOYOTA,Venza,Petrol,Yes,Automatic,Jeep,7213
2005,2652,252000.0,4.199999809265137,LAND ROVER,Discovery LR3,Petrol,Yes,Tiptronic,Jeep,17876
2012,1058,285186.0,3.5,TOYOTA,Highlander,Petrol,Yes,Automatic,Jeep,9565
2012,642,124590.0,2.0,CHEVROLET,Malibu,Petrol,Yes,Automatic,Sedan,17923
2013,1360,154115.0,4.599999904632568,LEXUS,GX 470,Petrol,Yes,Automatic,Jeep,1490
2005,2652,197000.0,1.5,TOYOTA,Prius,Hybrid,No,Automatic,Sedan,10036
2012,753,221126.0,2.4000000953674316,HYUNDAI,Tucson,Petrol,Yes,Automatic,Jeep,220
2014,1356,146218.0,4.599999904632568,LEXUS,GX 470,Petrol,Yes,Automatic,Jeep,17562
2012,1363,150909.0,4.599999904632568,LEXUS,GX 460,Petrol,Yes,Automatic,Jeep,4077
2018,1327,41068.0,2.5,TOYOTA,Camry SE,Petrol,Yes,Automatic,Sedan,38260
2010,1324,264877.0,3.299999952316284,TOYOTA,Highlander,Hybrid,Yes,Automatic,Jeep,4861
2014,777,87462.0,2.5,LEXUS,IS 250,Petrol,Yes,Automatic,Sedan,11447
2014,1053,103427.0,3.5,MERCEDES-BENZ,E 350,Petrol,Yes,Automatic,Coupe,549
1992,3301,111111.0,2.5,MITSUBISHI,Pajero,Diesel,No,Automatic,Jeep,3000
2016,810,73022.0,1.7999999523162842,HYUNDAI,Elantra,Petrol,Yes,Automatic,Sedan,1019
2010,1436,160259.0,3.5999999046325684,PORSCHE,Cayenne,Petrol,Yes,Automatic,Jeep,549
2013,779,97852.0,2.5,TOYOTA,Avalon LIMITED,Hybrid,Yes,Tiptronic,Sedan,42965
2009,1145,151000.0,2.0,MERCEDES-BENZ,B 180,Diesel,Yes,Tiptronic,Hatchback,13172
2015,765,129170.0,2.0,SSANGYONG,Korando,Diesel,Yes,Automatic,Jeep,23533
2009,1141,150000.0,2.4000000953674316,HONDA,Element,Petrol,No,Automatic,Universal,16900
2014,382,11000.0,2.4000000953674316,HYUNDAI,Sonata,Hybrid,Yes,Tiptronic,Sedan,17876
2016,2578,81142.0,6.199999809265137,CHEVROLET,Camaro,Petrol,Yes,Automatic,Cabriolet,83251
1995,1964,0.0,1.7999999523162842,MERCEDES-BENZ,200,Petrol,No,Automatic,Sedan,6272
2012,781,156518.0,2.5,TOYOTA,Camry,Hybrid,Yes,Automatic,Sedan,3607
2007,1310,211000.0,1.7999999523162842,FORD,Transit Connect,Diesel,No,Manual,Goods wagon,9408
2010,1067,383528.0,1.7999999523162842,TOYOTA,Prius,Hybrid,No,Tiptronic,Hatchback,16935
2010,761,119000.0,1.7999999523162842,TOYOTA,Corolla LE,Petrol,No,Automatic,Sedan,17876
2002,1797,196000.0,2.0,NISSAN,X-Trail,Petrol,Yes,Automatic,Jeep,9408
2012,836,394069.0,2.700000047683716,TOYOTA,Tacoma,Petrol,Yes,Automatic,Sedan,627
2003,2046,160000.0,1.5,MITSUBISHI,Colt,Petrol,Yes,Automatic,Hatchback,6899
2001,2443,165000.0,2.5,NISSAN,Skyline,CNG,No,Tiptronic,Sedan,6115
2014,528,126265.0,1.600000023841858,HYUNDAI,Accent,Diesel,Yes,Automatic,Sedan,15624
2012,780,114483.0,1.600000023841858,NISSAN,Juke Turbo,Petrol,No,Tiptronic,Jeep,21012
2015,799,56000.0,3.0,BMW,435,Petrol,Yes,Tiptronic,Coupe,39201
2000,2146,170000.0,2.0,HONDA,Cr-v,Petrol,No,Manual,Jeep,8000
2008,1434,104000.0,1.5,NISSAN,Note,Petrol,No,Automatic,Hatchback,8154
2013,751,48226.0,2.4000000953674316,HYUNDAI,Sonata,Petrol,Yes,Automatic,Sedan,706
2012,780,142000.0,1.399999976158142,DODGE,Dart,Petrol,No,Tiptronic,Sedan,15053
2015,900,64467.0,2.4000000953674316,MITSUBISHI,Outlander,Petrol,No,Automatic,Jeep,25559
2007,1310,157500.0,1.5,NISSAN,Tiida,Petrol,Yes,Variator,Sedan,9095
2010,836,135720.0,2.0,HYUNDAI,Tucson,Diesel,Yes,Automatic,Jeep,24123
2012,919,160291.0,3.0,JEEP,Grand Cherokee,Diesel,Yes,Automatic,Jeep,41977
2002,1797,55556665.0,2.799999952316284,BMW,328,Petrol,No,Manual,Sedan,9095
2013,751,59897.0,2.4000000953674316,JEEP,Compass,Petrol,Yes,Automatic,Jeep,31248
2014,639,144000.0,2.0,BMW,528,Petrol,Yes,Tiptronic,Sedan,42337
2017,924,67120.0,1.7999999523162842,VOLKSWAGEN,Passat,Petrol,Yes,Automatic,Sedan,10349
2004,3025,234000.0,3.700000047683716,JEEP,Cherokee,CNG,Yes,Automatic,Jeep,13172
2014,777,91468.0,2.5,TOYOTA,Camry SE,Petrol,Yes,Automatic,Sedan,19601
2017,738,41000.0,1.399999976158142,VOLKSWAGEN,Jetta s,Petrol,No,Automatic,Sedan,10976
2004,2342,216000.0,3.299999952316284,NISSAN,X-Terra,CNG,No,Manual,Jeep,9722
2016,730,74509.0,1.600000023841858,HYUNDAI,Accent SE,Petrol,No,Automatic,Hatchback,13015
2014,584,40963.0,1.7999999523162842,HYUNDAI,Elantra,Petrol,Yes,Automatic,Sedan,251
2009,790,68111.0,1.600000023841858,DAEWOO,Lacetti,Petrol,Yes,Automatic,Sedan,7213
1999,3138,290000.0,2.0,OPEL,Zafira,Diesel,No,Manual,Universal,7213
2016,87,33600.0,0.0,MERCEDES-BENZ,E 350,Petrol,Yes,Automatic,Sedan,6
2016,810,131000.0,1.7999999523162842,TOYOTA,Corolla,Petrol,No,Automatic,Sedan,21639
2012,1113,291840.0,3.700000047683716,MAZDA,CX-9,Petrol,Yes,Automatic,Sedan,31
2003,2046,0.0,3.200000047683716,MERCEDES-BENZ,ML 320,Petrol,Yes,Automatic,Jeep,11917
2010,836,106526.0,2.0,HYUNDAI,Genesis,Petrol,Yes,Automatic,Coupe,16452
2015,765,371964.0,2.0,HYUNDAI,Sonata,LPG,Yes,Automatic,Sedan,12544
2019,1077,10610.0,2.0,TOYOTA,CHR,Petrol,Yes,Automatic,Jeep,470
1998,2084,270000.0,2.5,FORD,Transit,Diesel,No,Manual,Goods wagon,19130
2007,1310,220800.0,2.4000000953674316,TOYOTA,Camry,Hybrid,Yes,Automatic,Sedan,17000
2012,919,103458.0,3.0,BMW,X5,Diesel,Yes,Automatic,Jeep,8154
2015,697,31973.0,1.7999999523162842,NISSAN,Sentra,Petrol,Yes,Automatic,Sedan,2430
2016,810,159790.0,1.7999999523162842,HYUNDAI,Elantra,Petrol,Yes,Automatic,Sedan,470
2012,780,159000.0,1.5,TOYOTA,Aqua,Hybrid,No,Automatic,Hatchback,14897
2009,1185,115450.0,2.5,LEXUS,IS 250,Petrol,Yes,Automatic,Sedan,24596
2013,585,70978.0,1.7999999523162842,HYUNDAI,Elantra,Petrol,Yes,Automatic,Sedan,15681
2014,528,65600.0,1.600000023841858,NISSAN,Juke,Petrol,No,Tiptronic,Jeep,19757
2017,1017,50930.0,2.0,MERCEDES-BENZ,E 300,Petrol,Yes,Automatic,Sedan,22580
2014,639,136000.0,2.0,MITSUBISHI,Outlander,Petrol,Yes,Tiptronic,Jeep,18817
2016,891,54000.0,2.0,HYUNDAI,Sonata,Petrol,Yes,Automatic,Sedan,38251
2018,1327,27406.0,2.5,HYUNDAI,H1,Diesel,Yes,Automatic,Universal,68223
2008,1850,364523.0,3.5,LEXUS,RX 400,Hybrid,Yes,Automatic,Jeep,941
1995,1964,200000.0,2.5,FORD,Transit,Diesel,No,Manual,Microbus,10976
2013,585,51000.0,1.7999999523162842,TOYOTA,Prius,Hybrid,No,Automatic,Hatchback,18503
2010,836,179767.0,2.0,HYUNDAI,Sonata,Petrol,Yes,Automatic,Sedan,16443
2017,831,96088.0,1.600000023841858,FORD,Fiesta,Petrol,Yes,Automatic,Hatchback,549
2005,2652,176000.0,3.0,BMW,330,CNG,Yes,Tiptronic,Coupe,10976
2013,640,145000.0,2.0,FORD,Focus,Hybrid,Yes,Tiptronic,Sedan,16621
2016,690,59858.0,3.5,LEXUS,RX 450,Hybrid,Yes,Automatic,Jeep,11917
2013,751,240000.0,2.4000000953674316,HYUNDAI,Sonata,Petrol,No,Tiptronic,Sedan,15053
2017,1017,31022.0,2.0,HYUNDAI,Elantra,Petrol,Yes,Automatic,Sedan,45204
2016,924,75000.0,2.299999952316284,FORD,Mustang,Petrol,Yes,Tiptronic,Cabriolet,42337
2013,779,83200.0,2.5,TOYOTA,RAV 4,Petrol,No,Automatic,Jeep,27911
2010,1067,80000.0,2.4000000953674316,TOYOTA,Camry,Hybrid,No,Automatic,Sedan,18817
2014,259,138491.0,1.399999976158142,CHEVROLET,Volt,Hybrid,Yes,Automatic,Hatchback,549
2018,609,127515.0,2.5,TOYOTA,Camry,Hybrid,Yes,Automatic,Sedan,9722
2013,1664,234683.0,5.699999809265137,TOYOTA,Tundra,Petrol,Yes,Automatic,Coupe,125
2012,919,145227.0,3.0,MERCEDES-BENZ,ML 350,Diesel,Yes,Automatic,Jeep,157
2010,1067,90000.0,2.700000047683716,TOYOTA,Land Cruiser Prado,Petrol,Yes,Automatic,Jeep,49864
2005,2652,620000.0,2.200000047683716,MERCEDES-BENZ,E 220,Diesel,Yes,Manual,Sedan,10976
2015,1273,136149.0,3.5,LEXUS,ES 350,Petrol,Yes,Automatic,Sedan,627
2014,394,179381.0,2.5,TOYOTA,Camry,Hybrid,Yes,Automatic,Sedan,11133
2014,777,152000.0,2.5,HYUNDAI,H1,Diesel,Yes,Automatic,Minivan,29087
2010,761,396800.0,1.7999999523162842,TOYOTA,Prius,Hybrid,No,Automatic,Hatchback,15681
2003,2046,280000.0,2.200000047683716,MERCEDES-BENZ,E 220,Diesel,Yes,Tiptronic,Sedan,10976
2010,687,87640.0,1.600000023841858,HYUNDAI,Elantra,Petrol,Yes,Automatic,Sedan,14834
2000,2146,225000.0,1.600000023841858,OPEL,Astra G,Petrol,No,Automatic,Sedan,8154
2013,640,112000.0,2.0,SUBARU,XV,Petrol,No,Automatic,Jeep,17249
2009,790,138205.0,1.600000023841858,CHEVROLET,Lacetti,Petrol,Yes,Automatic,Sedan,11964
2014,271,121000.0,1.5,HONDA,FIT,Hybrid,Yes,Automatic,Universal,17327
2016,488,31230.0,1.0,KIA,Picanto,Petrol,Yes,Automatic,Sedan,12074
2013,779,114350.0,2.5,SUBARU,Impreza,Petrol,Yes,Automatic,Sedan,39201
2012,1268,88000.0,1.5,TOYOTA,Aqua,Hybrid,No,Automatic,Hatchback,9408
2006,1569,178000.0,1.5,NISSAN,Tiida,LPG,Yes,Automatic,Hatchback,25
2010,911,185987.0,2.200000047683716,HYUNDAI,Santa FE,Diesel,Yes,Automatic,Jeep,19309
2003,2046,137500.0,5.5,MERCEDES-BENZ,G 55 AMG,Petrol,Yes,Automatic,Jeep,87811
2017,924,48579.0,1.7999999523162842,VOLKSWAGEN,Passat,Petrol,Yes,Automatic,Sedan,1725
2012,1058,232357.0,3.5,LEXUS,RX 450,Hybrid,Yes,Automatic,Jeep,941
2010,1399,189530.0,3.5,MERCEDES-BENZ,E 350,Diesel,Yes,Automatic,Sedan,12388
2015,765,271695.0,2.0,HYUNDAI,Sonata,LPG,Yes,Automatic,Sedan,9722
2016,891,123178.0,2.0,HYUNDAI,Santa FE,Diesel,Yes,Automatic,Jeep,41055
2015,765,116691.0,2.0,BMW,528,Petrol,Yes,Automatic,Sedan,1960
2014,473,201974.0,1.399999976158142,CHEVROLET,Cruze,Petrol,Yes,Automatic,Sedan,627
1999,3138,0.0,1.600000023841858,OPEL,Astra gi,CNG,No,Manual,Goods wagon,6743
2012,1111,116000.0,1.2999999523162842,HONDA,Fred,Petrol,No,Variator,Hatchback,8154
1998,1700,180003.0,2.0,MERCEDES-BENZ,E 200,CNG,No,Manual,Sedan,7840
2005,2652,124000.0,4.0,FORD,Mustang,Petrol,No,Automatic,Coupe,10976
2016,397,71904.0,1.7999999523162842,LEXUS,CT 200h,Hybrid,Yes,Automatic,Hatchback,9565
2017,1249,70232.0,2.5,TOYOTA,Camry,Petrol,Yes,Automatic,Sedan,470
2016,730,122198.0,1.600000023841858,CHEVROLET,Orlando,Diesel,Yes,Automatic,Jeep,23304
2014,382,269513.0,2.4000000953674316,KIA,Optima HYBRID,Hybrid,No,Automatic,Sedan,15524
2013,917,55171.0,3.0,HYUNDAI,Grandeur,Petrol,Yes,Automatic,Sedan,22894
2011,871,0.0,1.7999999523162842,TOYOTA,Prius,Hybrid,No,Automatic,Sedan,14113
2013,729,114000.0,1.2999999523162842,HONDA,FIT Hybrid,Hybrid,No,Variator,Hatchback,15053
2013,640,62707.0,2.0,CHEVROLET,Captiva,Diesel,Yes,Automatic,Jeep,32973
2013,530,110531.0,1.600000023841858,NISSAN,Juke,Petrol,Yes,Automatic,Jeep,14426
2014,777,77850.0,2.5,HYUNDAI,H1,Diesel,Yes,Automatic,Minivan,37799
2014,639,152064.0,2.0,HYUNDAI,Tucson,Diesel,Yes,Automatic,Jeep,26306
2017,831,71402.0,1.600000023841858,SSANGYONG,Actyon,Petrol,Yes,Automatic,Jeep,35610
2015,353,94949.0,1.7999999523162842,LEXUS,CT 200h,Hybrid,Yes,Automatic,Hatchback,16935
2005,2652,169000.0,1.2999999523162842,HONDA,FIT,Petrol,No,Automatic,Hatchback,30
2017,1017,324605.0,2.0,HYUNDAI,Sonata,LPG,Yes,Automatic,Sedan,11604
2019,1146,6000.0,3.0,MITSUBISHI,Pajero Sport,Petrol,Yes,Tiptronic,Jeep,112900
2019,780,14074.0,1.399999976158142,CHEVROLET,Cruze,Petrol,Yes,Automatic,Sedan,549
2003,2046,175000.0,1.2999999523162842,HONDA,FIT,Petrol,No,Variator,Hatchback,94
2014,749,89920.0,2.4000000953674316,KIA,Optima,Petrol,Yes,Tiptronic,Sedan,18503
2014,1266,182000.0,1.5,HONDA,FIT,Hybrid,No,Automatic,Hatchback,11290
2008,1434,145000.0,4.800000190734863,BMW,X5,Petrol,Yes,Tiptronic,Jeep,21012
2017,831,110000.0,1.600000023841858,HYUNDAI,Elantra,LPG,Yes,Automatic,Sedan,23678
2010,836,271776.0,2.0,KIA,Avella,Petrol,Yes,Automatic,Sedan,392
2011,1018,241994.0,3.0,BMW,328,Petrol,Yes,Automatic,Sedan,627
2011,1172,170429.0,3.5,MERCEDES-BENZ,E 350,Diesel,Yes,Automatic,Coupe,15994
2015,765,118400.0,2.0,MERCEDES-BENZ,C 200,Petrol,Yes,Tiptronic,Sedan,59586
2012,1032,69000.0,1.2000000476837158,NISSAN,Note,Petrol,No,Automatic,Hatchback,9722
2015,765,71454.0,2.0,FORD,Fusion,Petrol,Yes,Automatic,Sedan,16935
2015,765,155797.0,2.0,HYUNDAI,Santa FE,Diesel,Yes,Automatic,Jeep,48697
2009,1145,192000.0,3.0,BMW,328 i,Petrol,Yes,Tiptronic,Sedan,20385
2002,1797,10000.0,2.0,NISSAN,Bluebird,Petrol,No,Tiptronic,Sedan,4234
2000,2146,23000.0,1.600000023841858,OPEL,Combo,Petrol,No,Manual,Goods wagon,6272
2009,2151,264339.0,4.699999809265137,LEXUS,GX 470,Petrol,Yes,Automatic,Jeep,30734
2014,777,179918.0,2.5,HYUNDAI,H1,Diesel,Yes,Automatic,Minivan,26594
2011,831,98000.0,2.4000000953674316,HYUNDAI,Sonata,Petrol,No,Automatic,Sedan,12544
2013,1055,361603.0,3.5,LEXUS,RX 450,Hybrid,Yes,Automatic,Jeep,941
2013,640,440555.0,2.0,HYUNDAI,Sonata,LPG,Yes,Automatic,Sedan,7997
2016,891,53938.0,2.0,HONDA,Civic,Petrol,Yes,Automatic,Coupe,45204
2010,1067,155000.0,2.200000047683716,FORD,Transit,Diesel,No,Manual,Microbus,14426
2012,781,148213.0,2.5,SUBARU,Forester,Petrol,Yes,Automatic,Jeep,549
2011,490,198891.0,1.2999999523162842,HONDA,Insight,Hybrid,Yes,Automatic,Hatchback,31
2017,1249,29333.0,2.5,TOYOTA,RAV 4,Petrol,Yes,Automatic,Jeep,706
2011,707,119000.0,2.0,SSANGYONG,REXTON,Diesel,Yes,Automatic,Jeep,24029
2004,2342,11111.0,1.2999999523162842,HONDA,FIT,Petrol,No,Automatic,Hatchback,3000
2010,911,112483.0,2.200000047683716,HYUNDAI,Santa FE,Diesel,Yes,Automatic,Jeep,13736
2013,729,181000.0,3.5,MERCEDES-BENZ,E 350,Diesel,Yes,Tiptronic,Sedan,66902
2010,1067,147857.0,1.2999999523162842,HONDA,FIT,Petrol,No,Automatic,Hatchback,14115
2012,975,101000.0,3.200000047683716,AUDI,Q5,Petrol,Yes,Tiptronic,Jeep,36400
2019,1572,0.0,3.0,MERCEDES-BENZ,CLS 55 AMG,Petrol,Yes,Automatic,Coupe,87027
2004,2342,231200.0,3.200000047683716,MERCEDES-BENZ,E 320,Petrol,Yes,Tiptronic,Sedan,13485
2002,1797,117000.0,1.5,TOYOTA,Ist,Petrol,No,Automatic,Hatchback,8781
2014,777,135700.0,2.5,NISSAN,Rogue,Petrol,No,Tiptronic,Jeep,18503
2012,753,151782.0,2.4000000953674316,HYUNDAI,Sonata,Petrol,Yes,Automatic,Sedan,251
2014,528,90000.0,1.600000023841858,HYUNDAI,Elantra,Diesel,Yes,Automatic,Sedan,27356
2012,781,314373.0,2.5,TOYOTA,Camry,Hybrid,Yes,Automatic,Sedan,392
